Age,Tenure_Months,Monthly_Charges,Total_Charges,Support_Calls,Late_Payments,Usage_Hours,Discount,Complaints,Tenure_to_Age_Ratio,Charges_Deviation,Support_Per_Month,Gender,Contract_Type,Internet_Service,Payment_Method,Churn
71.0,2,32.64,66.17,2,1,198.7,15.0,0,0.028169010117040826,-0.44483457582712305,0.9999950000249999,Female,Month-to-month,No,Electronic check,0
37.0,1,91.19,93.24,3,1,159.6,0.0,3,0.0270270197224271,-2.049067609323899,2.9999700002999967,Male,Two year,Fiber optic,Electronic check,0
20.0,10,77.92,810.95,1,0,61.3,0.0,0,0.49999975000012503,-3.1749189050810998,0.0999999000001,Male,One year,Fiber optic,Electronic check,0
56.0,6,30.77,193.63,2,0,173.7,10.0,1,0.10714283801020749,-1.501612880645201,0.33333277777870374,Male,Month-to-month,No,Mailed check,1
42.0,6,18.91,110.21,0,1,128.8,15.0,1,0.1428571088435455,0.5416972805045326,0.0,Female,Month-to-month,No,Credit card (automatic),1
61.0,7,68.88,476.25,1,0,174.9,5.0,2,0.11475407954851154,0.8443829080244143,0.14285693877580175,Male,Month-to-month,Fiber optic,Mailed check,1
45.0,1,95.2,92.57,1,0,139.7,10.0,0,0.022222217283951712,2.630925690743112,0.9999900000999989,Female,One year,Fiber optic,Credit card (automatic),0
28.0,25,20.17,500.64,4,0,198.5,0.0,0,0.8928568239797058,0.1444080102367984,0.1599999360000256,Male,One year,No,Bank transfer (automatic),0
20.0,3,54.25,170.28,3,0,117.0,0.0,0,0.1499999250000375,-2.5098108006306603,0.9999966666777778,Male,One year,DSL,Mailed check,0
22.0,31,30.99,931.83,1,2,147.8,0.0,0,1.4090902685953324,0.9309774383943719,0.03225805411030513,Female,One year,No,Electronic check,0
29.0,13,95.2,1297.39,2,1,160.6,10.0,2,0.4482757074911354,-4.5991540006507705,0.15384603550304962,Male,Month-to-month,Fiber optic,Mailed check,1
57.0,48,95.91,4789.39,2,1,173.8,0.0,1,0.8421051154201551,-3.8689375460546813,0.041666657986112916,Male,Two year,Fiber optic,Electronic check,0
45.0,35,23.04,790.11,1,1,94.4,0.0,1,0.7777776049383099,0.4654350213042804,0.028571420408165595,Male,Two year,No,Mailed check,0
57.0,1,49.63,51.08,1,0,60.0,0.0,0,0.017543856571253232,-1.4494892051079447,0.9999900000999989,Female,Month-to-month,DSL,Electronic check,1
73.0,10,89.9,878.46,1,0,150.7,0.0,0,0.13698628260461881,2.05408784591215,0.0999999000001,Female,Two year,Fiber optic,Electronic check,0
49.0,16,22.54,356.83,2,0,146.1,0.0,0,0.3265305456060111,0.2381389386631625,0.12499992187504883,Male,Month-to-month,No,Credit card (automatic),0
50.0,3,59.42,185.29,1,2,153.9,0.0,0,0.0599999880000024,-2.3431274562418096,0.3333322222259259,Female,Two year,DSL,Electronic check,0
31.0,18,26.07,484.97,0,0,156.3,0.0,2,0.5806449739854923,-0.8727628095762192,0.0,Female,Month-to-month,No,Credit card (automatic),0
40.0,23,86.22,1893.53,3,3,175.7,20.0,0,0.5749998562500359,3.8926444901545665,0.13043472589794528,Male,Month-to-month,Fiber optic,Electronic check,1
19.0,6,58.67,344.31,3,1,128.6,10.0,1,0.31578930747931183,1.2850956415072616,0.4999991666680556,Female,Month-to-month,DSL,Mailed check,1
25.0,1,25.22,26.12,2,0,39.5,20.0,1,0.0399999840000064,-0.8997388026119744,1.9999800001999979,Female,Month-to-month,No,Electronic check,0
27.0,38,71.58,2842.06,0,0,209.8,10.0,0,1.4074068861455977,-3.211032949728164,0.0,Female,Two year,Fiber optic,Electronic check,0
21.0,29,58.9,1787.81,3,1,134.6,5.0,0,1.3809517233563222,-2.748599431517441,0.10344824019026201,Male,Month-to-month,DSL,Mailed check,0
22.0,3,62.66,187.14,3,1,72.8,20.0,0,0.13636357438019348,0.2802079326402236,0.9999966666777778,Male,Two year,DSL,Bank transfer (automatic),0
46.0,57,39.83,2350.64,0,3,184.9,0.0,1,1.2391301654064857,-1.4092910106506977,0.0,Male,Month-to-month,DSL,Electronic check,0
42.0,17,43.71,753.83,1,0,123.0,10.0,0,0.4047618083900456,-0.6329150924028895,0.058823494809708936,Male,Month-to-month,DSL,Bank transfer (automatic),0
25.0,19,68.88,1258.86,4,1,98.9,0.0,0,0.7599996960001216,2.624245397765577,0.21052620498620792,Male,Month-to-month,DSL,Credit card (automatic),1
35.0,22,70.11,1578.65,1,1,177.9,10.0,0,0.6285712489796431,-1.646785565097474,0.04545452479339782,Female,One year,DSL,Electronic check,0
22.0,72,62.57,4681.96,1,1,201.0,0.0,0,3.272725785124643,-2.457213190664838,0.013888886959876811,Male,One year,DSL,Electronic check,0
68.0,5,21.45,111.32,1,1,190.8,10.0,0,0.07352940095155867,-0.8139554720890558,0.19999960000080003,Female,One year,No,Electronic check,0
71.0,52,59.38,3216.15,3,0,135.2,10.0,0,0.7323942630430615,-2.469026567494886,0.057692296597635265,Male,Month-to-month,DSL,Electronic check,0
43.0,46,110.62,4989.69,1,2,121.3,20.0,0,1.0697671930773969,2.1485018416300505,0.021739125708885716,Male,Month-to-month,Fiber optic,Credit card (automatic),0
56.0,15,52.97,822.95,4,0,105.9,0.0,0,0.26785709502551874,-1.8932967578021689,0.2666664888890074,Female,Month-to-month,DSL,Credit card (automatic),1
18.0,8,66.82,547.15,1,1,163.5,0.0,0,0.4444441975310014,-1.573664507919375,0.12499984375019532,Female,Two year,DSL,Credit card (automatic),0
66.0,2,29.51,59.39,2,2,107.7,0.0,2,0.03030302571166277,-0.18485152574237063,0.9999950000249999,Female,Month-to-month,No,Electronic check,1
65.0,13,32.6,413.45,2,2,176.3,10.0,0,0.19999996923077396,0.7961783106320688,0.15384603550304962,Female,One year,No,Bank transfer (automatic),0
18.0,2,62.93,120.2,4,0,158.7,0.0,1,0.11111104938275035,2.8303004984975075,1.9999900000499997,Female,One year,DSL,Electronic check,0
71.0,63,24.45,1579.34,1,1,179.9,5.0,3,0.8873238186867861,-0.6188849097008067,0.015873013353489944,Male,One year,No,Credit card (automatic),0
50.0,4,62.58,258.08,4,0,113.8,0.0,1,0.07999998400000319,-1.9398387004032571,0.9999975000062501,Female,One year,DSL,Bank transfer (automatic),0
36.0,37,35.45,1318.56,0,0,143.4,0.0,0,1.02777749228403,-0.1867471252034747,0.0,Male,Month-to-month,DSL,Bank transfer (automatic),0
50.0,14,53.17,769.76,3,1,102.2,10.0,0,0.27999994400001116,-1.8128178694158095,0.21428556122459913,Female,Month-to-month,DSL,Mailed check,0
28.0,57,79.18,4424.56,3,3,112.6,5.0,0,2.035713558673729,1.5561539690958028,0.05263156971375969,Female,One year,Fiber optic,Mailed check,0
21.0,1,51.14,49.56,2,1,115.5,5.0,0,0.04761902494332146,1.5804955950440487,1.9999800001999979,Male,Month-to-month,DSL,Credit card (automatic),1
68.0,57,60.07,3525.83,1,0,107.1,10.0,0,0.838235170847769,-1.7866558146217812,0.017543856571253232,Male,Two year,DSL,Credit card (automatic),0
40.0,7,89.74,633.71,2,0,159.7,0.0,0,0.1749999562500109,-0.7898706716133432,0.2857138775516035,Male,Month-to-month,Fiber optic,Credit card (automatic),1
25.0,5,77.96,405.2,2,0,112.0,0.0,0,0.199999920000032,-3.0798379203241666,0.39999920000160005,Female,Month-to-month,Fiber optic,Bank transfer (automatic),0
66.0,72,117.58,8830.64,3,1,145.6,10.0,0,1.0909089256198596,-5.067760743366549,0.04166666087963043,Female,One year,Fiber optic,Credit card (automatic),0
52.0,34,24.63,877.66,1,1,215.1,0.0,0,0.653846028106533,-1.1835218195524035,0.029411756055365862,Male,Month-to-month,No,Mailed check,0
32.0,48,87.94,4137.53,4,0,145.5,5.0,0,1.4999995312501464,1.7414762913591204,0.08333331597222583,Female,Month-to-month,Fiber optic,Credit card (automatic),1
64.0,41,23.11,991.89,1,1,176.5,0.0,1,0.6406248999023594,-1.0824331237967968,0.024390237953600496,Male,Month-to-month,No,Credit card (automatic),0
45.0,5,79.14,375.92,3,0,80.7,5.0,1,0.11111108641975856,3.9561503676992515,0.5999988000024,Male,One year,Fiber optic,Electronic check,0
58.0,9,84.41,792.75,3,0,110.8,0.0,0,0.1551723870392436,-3.6732354630717197,0.3333329629633745,Male,Month-to-month,Fiber optic,Bank transfer (automatic),1
22.0,72,26.45,1819.22,3,0,130.5,5.0,0,3.272725785124643,1.183059064852909,0.04166666087963043,Female,One year,No,Credit card (automatic),0
22.0,72,70.78,5340.49,0,0,120.9,5.0,0,3.272725785124643,-3.3934619203525074,0.0,Female,One year,Fiber optic,Electronic check,0
36.0,37,25.06,897.25,2,2,241.5,5.0,0,1.02777749228403,0.8100065540522827,0.0540540394448542,Female,Month-to-month,No,Mailed check,0
74.0,3,102.53,322.75,1,0,146.1,5.0,0,0.04054053506208986,-5.0529747234175915,0.3333322222259259,Male,One year,Fiber optic,Electronic check,0
52.0,8,97.34,793.88,0,0,234.9,0.0,1,0.1538461242603607,-1.894875956405059,0.0,Male,Two year,Fiber optic,Electronic check,0
40.0,2,46.68,90.56,2,0,119.6,15.0,0,0.04999998750000312,1.400226398868007,0.9999950000249999,Male,One year,DSL,Mailed check,0
61.0,21,113.49,2294.49,1,3,171.0,5.0,1,0.3442622386455346,4.2286234577983635,0.04761902494332146,Female,One year,Fiber optic,Electronic check,0
72.0,25,24.05,613.73,3,1,141.0,5.0,4,0.34722217399692024,-0.4991901803239287,0.1199999520000192,Male,Month-to-month,No,Mailed check,1
65.0,72,25.49,1851.22,1,0,56.7,0.0,1,1.1076921372781328,-0.2213853178631524,0.013888886959876811,Male,Month-to-month,No,Bank transfer (automatic),0
22.0,27,65.87,1802.34,2,0,133.9,0.0,0,1.2272721694217412,-0.8833086098856882,0.07407404663924198,Female,One year,DSL,Credit card (automatic),0
57.0,1,23.9,22.75,1,0,244.5,20.0,0,0.017543856571253232,1.150227497725023,0.9999900000999989,Male,Two year,No,Electronic check,0
33.0,5,64.13,306.77,1,1,102.4,5.0,0,0.15151510560148312,2.776122707754581,0.19999960000080003,Female,Month-to-month,DSL,Mailed check,1
43.0,72,61.12,4371.77,2,1,171.6,15.0,1,1.6744182152515776,0.400980655419346,0.027777773919753623,Female,Month-to-month,DSL,Bank transfer (automatic),0
34.0,44,81.63,3424.05,1,1,104.8,5.0,3,1.294117266436098,3.810699504386477,0.022727267561984642,Male,Month-to-month,Fiber optic,Electronic check,1
72.0,27,89.85,2382.82,0,2,75.7,0.0,1,0.3749999479166739,1.5974400935406976,0.0,Male,One year,Fiber optic,Mailed check,0
18.0,8,50.15,409.16,0,0,192.4,10.0,1,0.4444441975310014,-0.9949360688299222,0.0,Male,Two year,DSL,Electronic check,0
29.0,9,90.84,825.48,2,0,204.2,0.0,0,0.310344720570786,-0.8798980890021255,0.22222197530891633,Female,Month-to-month,Fiber optic,Credit card (automatic),1
56.0,5,65.38,321.8,2,1,154.0,0.0,0,0.08928569834183958,1.0201287197425444,0.39999920000160005,Female,Month-to-month,Fiber optic,Electronic check,1
74.0,18,86.97,1550.69,1,1,99.3,5.0,0,0.24324321037253913,0.8206034163314229,0.055555524691375174,Female,One year,Fiber optic,Electronic check,0
73.0,32,90.51,2860.34,1,1,210.4,0.0,0,0.4383561043347802,1.1244029329990894,0.03124999023437805,Female,Month-to-month,Fiber optic,Mailed check,0
72.0,21,82.67,1667.28,0,0,149.8,5.0,1,0.291666626157413,3.2757520924990047,0.0,Female,Month-to-month,Fiber optic,Electronic check,0
71.0,25,86.28,2079.12,2,0,130.4,0.0,0,0.35211262646301034,3.1152332659066957,0.0799999680000128,Male,Month-to-month,Fiber optic,Bank transfer (automatic),0
40.0,1,100.44,97.38,1,0,179.5,5.0,1,0.02499999375000156,3.0609737902621106,0.9999900000999989,Female,Month-to-month,Fiber optic,Bank transfer (automatic),1
63.0,48,23.15,1128.27,2,2,132.2,15.0,0,0.7619046409675173,-0.35562010299581104,0.041666657986112916,Male,One year,No,Mailed check,0
57.0,13,71.93,893.4,1,2,178.9,0.0,0,0.228070135426292,3.2069759407877427,0.07692301775152481,Female,Two year,Fiber optic,Bank transfer (automatic),0
56.0,5,84.7,440.57,1,0,91.1,0.0,0,0.08928569834183958,-3.4138237723524583,0.19999960000080003,Male,Month-to-month,Fiber optic,Credit card (automatic),1
63.0,9,52.06,455.67,0,2,89.0,0.0,0,0.14285712018140947,1.4300562554930494,0.0,Male,Month-to-month,DSL,Credit card (automatic),1
64.0,8,86.75,680.87,1,1,97.7,0.0,0,0.12499998046875305,1.6413563858045137,0.12499984375019532,Female,One year,Fiber optic,Electronic check,0
59.0,5,94.17,490.95,2,0,150.2,5.0,1,0.08474574834817825,-4.019803620392764,0.39999920000160005,Female,Month-to-month,Fiber optic,Mailed check,1
73.0,10,63.22,603.34,0,2,149.6,0.0,0,0.13698628260461881,2.8860603339396604,0.0,Female,Month-to-month,DSL,Credit card (automatic),1
34.0,58,64.48,3903.15,2,0,82.1,0.0,1,1.7058818512112202,-2.815678052469295,0.03448275267538747,Female,Month-to-month,Fiber optic,Bank transfer (automatic),0
54.0,72,77.51,5711.52,4,2,139.3,15.0,0,1.3333330864197988,-1.8166556490755994,0.055555547839507245,Female,Month-to-month,Fiber optic,Electronic check,1
67.0,36,91.34,3347.35,4,0,117.5,10.0,0,0.5373133526397981,-1.641918616133708,0.11111108024692215,Female,Month-to-month,Fiber optic,Bank transfer (automatic),1
35.0,26,18.0,484.82,2,0,190.9,0.0,1,0.7428569306123055,-0.6469159050323441,0.07692304733728948,Male,One year,No,Credit card (automatic),0
26.0,22,69.28,1536.32,1,0,148.8,5.0,0,0.8461535207101843,-0.552695530592942,0.04545452479339782,Male,Month-to-month,Fiber optic,Credit card (automatic),0
18.0,1,101.13,103.57,1,1,140.5,0.0,1,0.055555524691375174,-2.4389643103568943,0.9999900000999989,Male,Month-to-month,Fiber optic,Mailed check,1
32.0,72,83.51,6290.85,3,1,84.6,0.0,0,2.2499992968752194,-3.8629045315410337,0.04166666087963043,Male,Month-to-month,Fiber optic,Electronic check,0
19.0,61,62.88,3933.47,3,0,160.9,0.0,0,3.2105246260396707,-1.6031041830976633,0.049180319806504946,Female,Month-to-month,DSL,Electronic check,0
39.0,3,77.67,234.66,2,2,108.1,0.0,0,0.07692305719921609,-0.5497392675357702,0.6666644444518518,Male,One year,Fiber optic,Electronic check,0
68.0,8,101.56,798.06,1,1,79.0,0.0,0,0.11764704152249389,1.8026246967191355,0.12499984375019532,Male,One year,Fiber optic,Bank transfer (automatic),0
67.0,33,76.43,2575.85,1,1,174.5,10.0,0,0.4925372399198149,-1.6260369527160634,0.030303021120296626,Female,Month-to-month,DSL,Bank transfer (automatic),0
38.0,70,88.83,6190.91,0,2,205.6,5.0,0,1.8421047783934792,0.38844120593697085,0.0,Male,Month-to-month,Fiber optic,Bank transfer (automatic),0
70.0,1,62.67,62.31,4,0,119.5,15.0,1,0.01428571224489825,0.360623093769064,3.9999600003999958,Female,Month-to-month,DSL,Mailed check,1
23.0,36,81.03,3046.34,1,0,125.3,5.0,0,1.5652167107753432,-3.5905320498522,0.027777770061730538,Female,One year,Fiber optic,Mailed check,0
23.0,36,26.77,956.19,1,0,131.5,0.0,0,1.5652167107753432,0.20917404467387612,0.027777770061730538,Male,Month-to-month,No,Bank transfer (automatic),0
66.0,22,72.15,1646.63,2,2,86.3,0.0,2,0.33333328282829044,-2.696784160552653,0.09090904958679565,Female,Month-to-month,Fiber optic,Electronic check,1
27.0,63,88.94,5843.25,3,1,85.2,0.0,0,2.3333324691361224,-3.8099852777801146,0.04761904006046983,Female,Month-to-month,Fiber optic,Mailed check,0
44.0,5,34.48,180.61,2,1,72.8,0.0,0,0.11363633780992322,-1.6419277561444972,0.39999920000160005,Male,Two year,No,Bank transfer (automatic),0
42.0,12,84.66,1052.48,1,0,138.0,0.0,1,0.285714217687091,-3.046593577838692,0.08333326388894677,Male,Month-to-month,Fiber optic,Mailed check,1
47.0,22,69.72,1557.38,2,2,157.5,0.0,2,0.46808500679042403,-1.0699678227419014,0.09090904958679565,Male,Month-to-month,Fiber optic,Credit card (automatic),1
32.0,7,75.25,540.85,3,0,182.3,0.0,0,0.21874993164064635,-2.0141753368923787,0.4285708163274053,Male,Month-to-month,Fiber optic,Mailed check,1
62.0,12,48.91,591.81,3,1,192.7,0.0,0,0.19354835587929742,-0.4074589021175825,0.24999979166684028,Female,One year,DSL,Bank transfer (automatic),0
48.0,7,21.91,152.64,3,1,130.6,0.0,0,0.1458333029513952,0.10431686526162309,0.4285708163274053,Male,Two year,No,Electronic check,0
44.0,4,99.02,387.25,1,2,168.1,0.0,0,0.09090907024793857,2.2077420306449085,0.24999937500156252,Female,Month-to-month,Fiber optic,Credit card (automatic),1
56.0,26,47.89,1291.25,1,0,167.7,0.0,0,0.4642856313775658,-1.7734424371375255,0.03846152366864474,Male,Two year,DSL,Mailed check,0
43.0,36,84.42,2974.4,0,3,118.1,0.0,0,0.8372091076257888,1.7978007283886939,0.0,Female,Two year,Fiber optic,Credit card (automatic),0
55.0,37,91.25,3467.76,2,2,238.8,0.0,0,0.6727271504132454,-2.473217912643804,0.0540540394448542,Female,Month-to-month,Fiber optic,Electronic check,0
32.0,72,46.09,3273.83,1,0,186.2,0.0,0,2.2499992968752194,0.6201452041465032,0.013888886959876811,Male,One year,DSL,Electronic check,0
58.0,45,97.81,4319.17,3,2,112.5,5.0,0,0.775861935196218,1.8284657736742815,0.06666665185185514,Female,Two year,Fiber optic,Electronic check,0
30.0,3,61.33,184.34,4,0,206.5,5.0,0,0.09999996666667778,-0.1164618451271835,1.3333288889037036,Male,Month-to-month,DSL,Bank transfer (automatic),1
59.0,24,55.15,1334.51,5,1,53.3,10.0,1,0.4067795920712556,-0.45456016476659755,0.20833324652781396,Male,One year,DSL,Mailed check,0
66.0,72,99.07,7048.04,4,4,50.1,0.0,0,1.0909089256198596,1.1805691513098395,0.055555547839507245,Male,One year,Fiber optic,Electronic check,0
60.0,2,85.38,172.34,2,0,205.9,0.0,1,0.0333333277777787,-0.7895691521542432,0.9999950000249999,Female,Two year,Fiber optic,Electronic check,0
20.0,5,72.44,347.22,1,1,211.3,10.0,1,0.24999987500006252,2.9961388877222106,0.19999960000080003,Female,Month-to-month,DSL,Credit card (automatic),1
58.0,28,68.61,1867.57,4,0,119.1,0.0,1,0.4827585374554246,1.9110952496088345,0.1428570918367529,Female,Month-to-month,Fiber optic,Credit card (automatic),1
58.0,37,82.38,3148.28,1,1,124.0,10.0,0,0.6379309244946682,-2.708625651722798,0.0270270197224271,Female,Month-to-month,Fiber optic,Bank transfer (automatic),0
42.0,12,96.07,1145.23,3,0,104.1,5.0,1,0.285714217687091,0.6342461964614898,0.24999979166684028,Female,Month-to-month,Fiber optic,Mailed check,1
29.0,1,73.04,69.79,6,2,180.5,0.0,1,0.03448274673008733,3.2506978930210693,5.999940000599993,Male,One year,Fiber optic,Electronic check,0
39.0,7,72.44,491.33,0,0,84.1,15.0,0,0.17948713346483755,2.2501002712853193,0.0,Female,Two year,Fiber optic,Electronic check,0
54.0,46,37.93,1668.11,1,0,172.9,15.0,1,0.851851694101538,1.6667470137506513,0.021739125708885716,Female,Month-to-month,DSL,Mailed check,0
53.0,1,23.5,22.42,1,0,143.3,5.0,0,0.018867920968316798,1.080224197758021,0.9999900000999989,Female,One year,No,Electronic check,0
67.0,19,70.29,1343.95,2,0,106.1,0.0,1,0.2835820472265601,-0.44417329780353043,0.10526310249310396,Female,One year,Fiber optic,Bank transfer (automatic),0
52.0,14,102.65,1504.96,3,0,147.2,0.0,1,0.26923071745563126,-4.847066073524232,0.21428556122459913,Male,One year,Fiber optic,Bank transfer (automatic),0
60.0,71,70.77,5122.72,4,2,218.5,0.0,1,1.1833331361111439,-1.3809757533836944,0.05633802023408165,Male,One year,Fiber optic,Electronic check,0
64.0,29,75.9,2290.56,2,0,145.9,0.0,0,0.4531249291992298,-3.084800350068832,0.06896549346017466,Male,Month-to-month,Fiber optic,Mailed check,0
21.0,4,66.69,267.76,5,1,222.1,0.0,0,0.19047609977328583,-0.24983265041838365,1.2499968750078125,Female,Month-to-month,Fiber optic,Mailed check,1
59.0,1,96.94,97.33,2,0,131.6,15.0,1,0.01694914966963565,-0.389026709732903,1.9999800001999979,Female,Month-to-month,Fiber optic,Credit card (automatic),1
65.0,67,79.78,5337.83,0,0,72.1,10.0,1,1.0307690721893734,0.1109074132974115,0.0,Female,Month-to-month,Fiber optic,Electronic check,0
66.0,15,86.62,1329.64,6,2,166.6,0.0,0,0.22727269283747076,-2.0226075715949605,0.39999973333351113,Female,Month-to-month,Fiber optic,Credit card (automatic),1
29.0,10,47.92,487.53,2,3,137.4,0.0,1,0.3448274673008733,-0.8329512470487472,0.1999998000002,Female,Month-to-month,DSL,Electronic check,1
43.0,46,83.95,3846.59,2,0,155.3,10.0,1,1.0697671930773969,0.3284964394572967,0.04347825141777143,Female,Two year,Fiber optic,Electronic check,0
31.0,2,80.29,158.08,2,2,142.1,0.0,0,0.06451610822061025,1.250395198024009,0.9999950000249999,Male,One year,Fiber optic,Mailed check,0
53.0,72,80.82,5600.57,1,1,150.3,0.0,0,1.3584903097188095,3.0343163591227267,0.013888886959876811,Female,Month-to-month,Fiber optic,Mailed check,0
41.0,24,34.84,816.09,0,0,158.5,0.0,0,0.585365710886412,0.8362641682232663,0.0,Female,Month-to-month,No,Electronic check,0
47.0,1,92.1,91.23,2,1,189.4,0.0,0,0.021276591217746547,0.8709122908770865,1.9999800001999979,Female,Month-to-month,Fiber optic,Bank transfer (automatic),1
25.0,30,54.69,1653.42,0,0,57.1,10.0,0,1.199999520000192,-0.42398162867279865,0.0,Male,Month-to-month,DSL,Mailed check,0
72.0,9,86.16,783.76,2,0,92.6,0.0,1,0.1249999826388913,-0.9243476840581337,0.22222197530891633,Male,One year,Fiber optic,Credit card (automatic),0
31.0,32,62.2,2080.53,1,3,61.7,15.0,1,1.032257731529764,-2.816542182330565,0.03124999023437805,Male,One year,DSL,Electronic check,0
57.0,6,58.08,344.19,1,0,78.9,10.0,0,0.10526313942751939,0.7150956081739821,0.16666638888935187,Male,Month-to-month,DSL,Mailed check,0
54.0,25,66.33,1658.84,1,0,194.6,0.0,0,0.4629628772290968,-0.023573458570609773,0.0399999840000064,Female,Two year,DSL,Bank transfer (automatic),0
55.0,25,56.61,1348.06,1,0,223.4,20.0,0,0.45454537190084143,2.6876215689513714,0.0399999840000064,Male,Two year,DSL,Credit card (automatic),0
