order_id,order_value,category,customer_type
ORD-16290,43.47,Fashion,New
ORD-16291,147.19,Fashion,New
ORD-16292,64.2,Electronics,New
ORD-16293,43.14,Electronics,Returning
ORD-16294,30.35,Electronics,Returning
ORD-16295,19.63,Electronics,New
ORD-16296,28.48,Home & Kitchen,Returning
ORD-16297,64.53,Electronics,New
ORD-16298,108.65,Fitness,New
ORD-16299,43.11,Fitness,New
ORD-16300,154.83,Fashion,Returning
ORD-16301,39.23,Electronics,New
ORD-16302,52.31,Fashion,VIP
ORD-16303,31.57,Fitness,Returning
ORD-16304,109.34,Fashion,Returning
ORD-16305,212.41,Electronics,New
ORD-16306,20.97,Books,Returning
ORD-16307,49.02,Fashion,VIP
ORD-16308,128.88,Fashion,Returning
ORD-16309,25.33,Fitness,New
ORD-16310,84.78,Books,New
ORD-16311,125.57,Fashion,New
ORD-16312,63.24,Fashion,New
ORD-16313,83.94,Fashion,Returning
ORD-16314,173.56,Electronics,New
ORD-16315,194.23,Fashion,Returning
ORD-16316,58.14,Electronics,Returning
ORD-16317,43.84,Home & Kitchen,Returning
ORD-16318,34.74,Fitness,VIP
ORD-16319,108.44,Books,New
ORD-16320,26.49,Fitness,New
ORD-16321,51.86,Electronics,Returning
ORD-16322,64.18,Electronics,Returning
ORD-16323,44.62,Fashion,Returning
ORD-16324,71.37,Fashion,VIP
ORD-16325,281.1,Electronics,Returning
ORD-16326,56.09,Fitness,VIP
ORD-16327,46.47,Fashion,New
ORD-16328,110.96,Electronics,New
ORD-16329,69.67,Fashion,New
ORD-16330,143.11,Books,Returning
ORD-16331,66.61,Home & Kitchen,New
ORD-16332,51.98,Electronics,New
ORD-16333,20.69,Fashion,VIP
ORD-16334,22.83,Books,New
ORD-16335,20.06,Electronics,New
ORD-16336,75.76,Home & Kitchen,New
ORD-16337,26.65,Home & Kitchen,New
ORD-16338,128.17,Home & Kitchen,New
ORD-16339,61.45,Electronics,New
ORD-16340,52.12,Books,New
ORD-16341,36.37,Fashion,Returning
ORD-16342,87.65,Electronics,New
ORD-16343,37.24,Electronics,Returning
ORD-16344,33.41,Fashion,Returning
ORD-16345,123.1,Electronics,Returning
ORD-16346,74.65,Fitness,VIP
ORD-16347,52.41,Fitness,Returning
ORD-16348,88.66,Electronics,New
ORD-16349,60.66,Fitness,New
ORD-16350,75.93,Books,New
ORD-16351,36.96,Electronics,Returning
ORD-16352,208.98,Home & Kitchen,Returning
ORD-16353,42.62,Books,New
ORD-16354,153.49,Fitness,New
ORD-16355,53.88,Fashion,VIP
ORD-16356,97.93,Fitness,Returning
ORD-16357,93.74,Home & Kitchen,New
ORD-16358,120.07,Fashion,VIP
ORD-16359,36.44,Electronics,Returning
ORD-16360,115.05,Fashion,Returning
ORD-16361,182.7,Fashion,Returning
ORD-16362,51.67,Fashion,Returning
ORD-16363,61.61,Electronics,New
ORD-16364,44.08,Fitness,VIP
ORD-16365,49.02,Home & Kitchen,Returning
ORD-16366,168.49,Fashion,Returning
ORD-16367,33.03,Electronics,Returning
ORD-16368,34.29,Electronics,VIP
ORD-16369,158.62,Electronics,New
ORD-16370,87.77,Home & Kitchen,New
ORD-16371,215.34,Electronics,Returning
ORD-16372,46.05,Books,New
ORD-16373,65.09,Fashion,Returning
ORD-16374,40.59,Electronics,Returning
ORD-16375,65.76,Fitness,New
ORD-16376,20.81,Fashion,New
ORD-16377,91.01,Fashion,Returning
ORD-16378,73.27,Electronics,New
ORD-16379,58.29,Home & Kitchen,New
ORD-16380,47.74,Fashion,New
ORD-16381,35.27,Fitness,New
ORD-16382,93.38,Home & Kitchen,Returning
ORD-16383,29.88,Fitness,VIP
ORD-16384,82.03,Home & Kitchen,Returning
ORD-16385,209.49,Fitness,Returning
ORD-16386,147.13,Home & Kitchen,New
ORD-16387,24.46,Fashion,VIP
ORD-16388,43.73,Home & Kitchen,VIP
ORD-16389,77.7,Home & Kitchen,Returning
ORD-16390,57.85,Electronics,New
ORD-16391,26.06,Home & Kitchen,New
ORD-16392,76.03,Fashion,New
ORD-16393,59.98,Fashion,New
ORD-16394,190.3,Electronics,New
ORD-16395,51.83,Electronics,VIP
ORD-16396,121.61,Electronics,New
ORD-16397,28.21,Electronics,New
ORD-16398,32.56,Electronics,VIP
ORD-16399,93.04,Electronics,VIP
ORD-16400,115.61,Home & Kitchen,New
ORD-16401,33.97,Fashion,New
ORD-16402,61.22,Books,Returning
ORD-16403,26.34,Fitness,VIP
ORD-16404,54.12,Electronics,Returning
ORD-16405,99.7,Fashion,New
ORD-16406,46.48,Fashion,Returning
ORD-16407,51.97,Fashion,Returning
ORD-16408,30.63,Fashion,New
ORD-16409,40.89,Home & Kitchen,New
ORD-16410,173.27,Home & Kitchen,VIP
ORD-16411,63.04,Fashion,Returning
ORD-16412,33.07,Home & Kitchen,New
ORD-16413,49.96,Fashion,Returning
ORD-16414,23.14,Fitness,Returning
ORD-16415,32.84,Books,New
ORD-16416,136.48,Fashion,New
ORD-16417,55.4,Fitness,New
ORD-16418,187.62,Fitness,VIP
ORD-16419,56.99,Fashion,New
ORD-16420,59.05,Electronics,Returning
ORD-16421,88.64,Fitness,Returning
ORD-16422,12.14,Fashion,VIP
ORD-16423,68.24,Electronics,VIP
ORD-16424,58.59,Home & Kitchen,VIP
ORD-16425,147.18,Fashion,VIP
ORD-16426,107.64,Electronics,New
ORD-16427,30.56,Books,New
ORD-16428,127.14,Electronics,New
ORD-16429,51.55,Fashion,Returning
ORD-16430,35.07,Home & Kitchen,New
ORD-16431,67.92,Electronics,New
ORD-16432,53.43,Home & Kitchen,New
ORD-16433,151.88,Home & Kitchen,Returning
ORD-16434,74.02,Fashion,New
ORD-16435,68.26,Fashion,New
ORD-16436,103.58,Books,Returning
ORD-16437,116.25,Books,Returning
ORD-16438,96.56,Electronics,VIP
ORD-16439,141.41,Fashion,Returning
ORD-16440,86.94,Fashion,Returning
ORD-16441,66.73,Books,New
ORD-16442,126.91,Fitness,New
ORD-16443,57.14,Fashion,Returning
ORD-16444,61.56,Fitness,New
ORD-16445,169.52,Fashion,Returning
ORD-16446,159.68,Fashion,VIP
ORD-16447,60.05,Home & Kitchen,New
ORD-16448,45.96,Fashion,Returning
ORD-16449,145.17,Home & Kitchen,New
ORD-16450,97.54,Fashion,New
ORD-16451,72.92,Fitness,New
ORD-16452,49.74,Books,Returning
ORD-16453,73.63,Fashion,VIP
ORD-16454,59.56,Fashion,New
ORD-16455,40.5,Home & Kitchen,Returning
ORD-16456,65.2,Electronics,New
ORD-16457,70.76,Fitness,New
ORD-16458,48.17,Home & Kitchen,Returning
ORD-16459,103.78,Electronics,Returning
ORD-16460,130.75,Fitness,Returning
ORD-16461,107.98,Fashion,VIP
ORD-16462,51.12,Electronics,New
ORD-16463,94.96,Electronics,Returning
ORD-16464,63.23,Fitness,New
ORD-16465,28.75,Books,Returning
ORD-16466,90.35,Fashion,New
ORD-16467,65.87,Electronics,New
ORD-16468,286.04,Electronics,Returning
ORD-16469,144.66,Home & Kitchen,New
ORD-16470,92.45,Fashion,Returning
ORD-16471,70.07,Fashion,VIP
ORD-16472,66.57,Fashion,Returning
ORD-16473,33.04,Fashion,Returning
ORD-16474,21.26,Home & Kitchen,VIP
ORD-16475,35.75,Fashion,Returning
ORD-16476,58.64,Electronics,New
ORD-16477,17.06,Fashion,Returning
ORD-16478,43.53,Fashion,Returning
ORD-16479,52.01,Fashion,Returning
ORD-16480,53.02,Electronics,Returning
ORD-16481,40.57,Electronics,New
ORD-16482,49.16,Fashion,Returning
ORD-16483,169.75,Fashion,New
ORD-16484,89.77,Home & Kitchen,VIP
ORD-16485,43.11,Fashion,Returning
ORD-16486,57.92,Electronics,VIP
ORD-16487,59.32,Home & Kitchen,New
ORD-16488,38.06,Fashion,New
ORD-16489,38.04,Electronics,New
ORD-16490,110.64,Fitness,New
ORD-16491,46.91,Fashion,New
ORD-16492,31.29,Books,Returning
ORD-16493,58.8,Electronics,New
ORD-16494,64.77,Fitness,VIP
ORD-16495,18.47,Fitness,New
ORD-16496,58.88,Electronics,New
ORD-16497,101.57,Fashion,Returning
ORD-16498,79.1,Home & Kitchen,New
ORD-16499,229.95,Fashion,Returning
ORD-16500,127.83,Fashion,Returning
ORD-16501,143.93,Books,Returning
ORD-16502,323.78,Home & Kitchen,Returning
ORD-16503,95.1,Books,Returning
ORD-16504,66.54,Fitness,VIP
ORD-16505,108.23,Fitness,New
ORD-16506,43.14,Home & Kitchen,Returning
ORD-16507,64.37,Home & Kitchen,Returning
ORD-16508,40.91,Fitness,New
ORD-16509,76.61,Home & Kitchen,Returning
ORD-16510,40.81,Electronics,Returning
ORD-16511,39.96,Home & Kitchen,New
ORD-16512,77.33,Electronics,New
ORD-16513,55.55,Books,Returning
ORD-16514,18.98,Home & Kitchen,New
ORD-16515,25.2,Home & Kitchen,New
ORD-16516,30.31,Electronics,Returning
ORD-16517,35.52,Fashion,Returning
ORD-16518,77.37,Fashion,Returning
ORD-16519,68.81,Home & Kitchen,New
ORD-16520,114.34,Home & Kitchen,New
ORD-16521,94.79,Fashion,Returning
ORD-16522,114.79,Fashion,New
ORD-16523,86.92,Fashion,VIP
ORD-16524,68.43,Fashion,Returning
ORD-16525,116.7,Fitness,New
ORD-16526,104.76,Fitness,Returning
ORD-16527,75.62,Fitness,VIP
ORD-16528,129.37,Fashion,VIP
ORD-16529,14.77,Electronics,Returning
ORD-16530,50.69,Books,New
ORD-16531,50.23,Books,Returning
ORD-16532,120.5,Electronics,Returning
ORD-16533,154.91,Home & Kitchen,Returning
ORD-16534,25.28,Fashion,New
ORD-16535,140.71,Electronics,VIP
ORD-16536,29.88,Books,Returning
ORD-16537,30.43,Books,New
ORD-16538,52.43,Books,New
ORD-16539,49.85,Electronics,New
ORD-16540,23.69,Fashion,Returning
ORD-16541,89.11,Fitness,New
ORD-16542,90.71,Home & Kitchen,Returning
ORD-16543,113.57,Fashion,New
ORD-16544,46.52,Fashion,New
ORD-16545,58.92,Electronics,New
ORD-16546,59.25,Home & Kitchen,New
ORD-16547,166.13,Fitness,New
ORD-16548,11.02,Electronics,New
ORD-16549,33.98,Electronics,Returning
ORD-16550,60.54,Fashion,Returning
ORD-16551,31.46,Home & Kitchen,Returning
ORD-16552,51.68,Fashion,New
ORD-16553,55.94,Electronics,New
ORD-16554,40.67,Home & Kitchen,New
ORD-16555,62.72,Electronics,Returning
ORD-16556,87.96,Home & Kitchen,Returning
ORD-16557,52.37,Home & Kitchen,Returning
ORD-16558,45.97,Fashion,Returning
ORD-16559,54.63,Home & Kitchen,New
ORD-16560,60.07,Home & Kitchen,New
ORD-16561,21.24,Home & Kitchen,VIP
ORD-16562,79.59,Home & Kitchen,New
ORD-16563,46.03,Fashion,New
ORD-16564,128.63,Fashion,New
ORD-16565,86.02,Fashion,VIP
ORD-16566,121.76,Fashion,VIP
ORD-16567,32.9,Fashion,New
ORD-16568,48.29,Electronics,New
ORD-16569,28.63,Home & Kitchen,Returning
ORD-16570,39.52,Electronics,New
ORD-16571,127.9,Books,New
ORD-16572,147.3,Home & Kitchen,Returning
ORD-16573,30.3,Electronics,New
ORD-16574,45.83,Home & Kitchen,New
ORD-16575,57.64,Fashion,Returning
ORD-16576,85.74,Books,Returning
ORD-16577,20.99,Books,Returning
ORD-16578,23.06,Fitness,New
ORD-16579,80.95,Home & Kitchen,New
ORD-16580,18.74,Books,VIP
ORD-16581,46.15,Home & Kitchen,New
ORD-16582,66.5,Fitness,New
ORD-16583,77.43,Electronics,New
ORD-16584,55.42,Books,New
ORD-16585,48.45,Home & Kitchen,Returning
ORD-16586,100.16,Fashion,New
ORD-16587,71.6,Books,Returning
ORD-16588,40.93,Home & Kitchen,New
ORD-16589,61.72,Books,Returning
ORD-16590,75.94,Electronics,Returning
ORD-16591,169.18,Home & Kitchen,New
ORD-16592,96.72,Home & Kitchen,Returning
ORD-16593,125.05,Electronics,VIP
ORD-16594,41.83,Fitness,New
ORD-16595,44.06,Home & Kitchen,Returning
ORD-16596,52.39,Fashion,Returning
ORD-16597,55.36,Home & Kitchen,Returning
ORD-16598,32.96,Electronics,New
ORD-16599,128.97,Fitness,New
ORD-16600,102.52,Fitness,New
ORD-16601,50.23,Fashion,New
ORD-16602,88.68,Fashion,New
ORD-16603,68.97,Fashion,VIP
ORD-16604,92.93,Fashion,New
ORD-16605,26.93,Fitness,New
ORD-16606,55.29,Fashion,New
ORD-16607,58.28,Fashion,New
ORD-16608,87.72,Fashion,Returning
ORD-16609,41.39,Home & Kitchen,Returning
ORD-16610,13.46,Fitness,New
ORD-16611,31.53,Electronics,New
ORD-16612,58.17,Fashion,New
ORD-16613,62.7,Electronics,VIP
ORD-16614,165.71,Electronics,New
ORD-16615,85.6,Fashion,New
ORD-16616,63.37,Fitness,New
ORD-16617,59.18,Fashion,New
ORD-16618,117.04,Electronics,New
ORD-16619,42.35,Home & Kitchen,VIP
ORD-16620,55.47,Fitness,New
ORD-16621,31.39,Fashion,New
ORD-16622,141.36,Electronics,New
ORD-16623,76.36,Fitness,New
ORD-16624,39.47,Electronics,VIP
ORD-16625,56.34,Fitness,Returning
ORD-16626,81.92,Fitness,VIP
ORD-16627,51.91,Fitness,VIP
ORD-16628,43.79,Electronics,Returning
ORD-16629,40.75,Electronics,Returning
ORD-16630,73.95,Fitness,Returning
ORD-16631,48.68,Fashion,Returning
ORD-16632,45.96,Fashion,Returning
ORD-16633,27.07,Home & Kitchen,Returning
ORD-16634,63.22,Electronics,New
ORD-16635,54.12,Home & Kitchen,Returning
ORD-16636,49.75,Books,New
ORD-16637,67.98,Home & Kitchen,Returning
ORD-16638,94.52,Fashion,Returning
ORD-16639,91.92,Books,Returning
ORD-16640,84.07,Home & Kitchen,Returning
ORD-16641,52.23,Electronics,Returning
ORD-16642,42.94,Home & Kitchen,Returning
ORD-16643,32.25,Electronics,New
ORD-16644,42.27,Fashion,New
ORD-16645,61.06,Home & Kitchen,New
ORD-16646,37.65,Electronics,New
ORD-16647,63.92,Electronics,New
ORD-16648,33.81,Home & Kitchen,Returning
ORD-16649,22.27,Fashion,Returning
ORD-16650,98.66,Fashion,New
ORD-16651,45.39,Fashion,VIP
ORD-16652,36.52,Home & Kitchen,New
ORD-16653,31.3,Fitness,Returning
ORD-16654,77.78,Electronics,Returning
ORD-16655,137.68,Fitness,Returning
ORD-16656,47.38,Electronics,New
ORD-16657,53.02,Fashion,New
ORD-16658,114.78,Fashion,New
ORD-16659,20.36,Electronics,Returning
ORD-16660,196.39,Electronics,VIP
ORD-16661,261.51,Fitness,Returning
ORD-16662,11.9,Fitness,Returning
ORD-16663,56.91,Books,New
ORD-16664,39.2,Books,Returning
ORD-16665,51.48,Fashion,Returning
ORD-16666,46.94,Electronics,New
ORD-16667,98.2,Electronics,Returning
ORD-16668,56.4,Fashion,New
ORD-16669,34.93,Fitness,New
ORD-16670,54.42,Fashion,New
ORD-16671,82.18,Electronics,Returning
ORD-16672,29.66,Fashion,Returning
ORD-16673,22.47,Fitness,New
ORD-16674,199.47,Fashion,VIP
ORD-16675,41.04,Home & Kitchen,Returning
ORD-16676,55.57,Fashion,Returning
ORD-16677,47.53,Fashion,VIP
ORD-16678,83.84,Fashion,VIP
ORD-16679,174.81,Fitness,New
ORD-16680,85.45,Fitness,VIP
ORD-16681,24.26,Fashion,New
ORD-16682,26.3,Fashion,New
ORD-16683,47.49,Electronics,New
ORD-16684,51.37,Electronics,Returning
ORD-16685,21.47,Electronics,VIP
ORD-16686,98.65,Electronics,New
ORD-16687,31.44,Home & Kitchen,Returning
ORD-16688,147.82,Fitness,New
ORD-16689,179.9,Home & Kitchen,Returning
ORD-16690,51.99,Home & Kitchen,New
ORD-16691,78.52,Books,Returning
ORD-16692,28.81,Books,Returning
ORD-16693,87.72,Fashion,New
ORD-16694,44.75,Electronics,VIP
ORD-16695,31.43,Electronics,VIP
ORD-16696,50.72,Fitness,Returning
ORD-16697,45.63,Electronics,Returning
ORD-16698,49.65,Fashion,Returning
ORD-16699,106.68,Fashion,New
ORD-16700,37.67,Home & Kitchen,New
ORD-16701,170.89,Home & Kitchen,Returning
ORD-16702,27.25,Fitness,Returning
ORD-16703,159.06,Home & Kitchen,Returning
ORD-16704,32.79,Fitness,Returning
ORD-16705,60.3,Electronics,Returning
ORD-16706,44.96,Fitness,New
ORD-16707,49.1,Home & Kitchen,New
ORD-16708,97.59,Electronics,New
ORD-16709,148.4,Books,New
ORD-16710,123.26,Books,Returning
ORD-16711,47.33,Fitness,Returning
ORD-16712,67.39,Books,New
ORD-16713,37.74,Fashion,Returning
ORD-16714,33.28,Electronics,New
ORD-16715,30.33,Electronics,Returning
ORD-16716,46.41,Fitness,VIP
ORD-16717,70.09,Fitness,New
ORD-16718,19.16,Books,Returning
ORD-16719,58.69,Fitness,New
ORD-16720,149.85,Home & Kitchen,New
ORD-16721,118.29,Electronics,Returning
ORD-16722,42.47,Electronics,Returning
ORD-16723,26.1,Fashion,Returning
ORD-16724,79.51,Fitness,VIP
ORD-16725,15.02,Electronics,Returning
ORD-16726,117.46,Books,Returning
ORD-16727,53.08,Home & Kitchen,New
ORD-16728,181.05,Fashion,New
ORD-16729,21.41,Fitness,Returning
ORD-16730,104.68,Home & Kitchen,Returning
ORD-16731,56.81,Home & Kitchen,New
ORD-16732,49.47,Fashion,New
ORD-16733,26.53,Fashion,New
ORD-16734,86.27,Electronics,New
ORD-16735,90.53,Fashion,Returning
ORD-16736,176.1,Fitness,Returning
ORD-16737,110.48,Books,Returning
ORD-16738,42.25,Fitness,VIP
ORD-16739,33.04,Electronics,Returning
ORD-16740,26.55,Books,New
ORD-16741,146.05,Electronics,Returning
ORD-16742,37.83,Electronics,Returning
ORD-16743,146.66,Home & Kitchen,Returning
ORD-16744,82.69,Books,Returning
ORD-16745,73.55,Books,Returning
ORD-16746,50.19,Fitness,New
ORD-16747,89.69,Electronics,New
ORD-16748,59.78,Electronics,New
ORD-16749,48.35,Electronics,New
ORD-16750,91.62,Home & Kitchen,VIP
ORD-16751,55.35,Fashion,New
ORD-16752,37.37,Electronics,New
ORD-16753,86.48,Fashion,Returning
ORD-16754,58.07,Home & Kitchen,VIP
ORD-16755,80.91,Home & Kitchen,Returning
ORD-16756,45.96,Fashion,New
ORD-16757,29.21,Fashion,New
ORD-16758,170.89,Home & Kitchen,Returning
ORD-16759,152.62,Home & Kitchen,Returning
ORD-16760,102.54,Fashion,New
ORD-16761,47.81,Electronics,VIP
ORD-16762,50.39,Books,Returning
ORD-16763,138.3,Fitness,Returning
ORD-16764,48.8,Electronics,New
ORD-16765,41.28,Home & Kitchen,VIP
ORD-16766,185.55,Home & Kitchen,Returning
ORD-16767,58.64,Electronics,New
ORD-16768,174.35,Electronics,New
ORD-16769,26.07,Books,New
ORD-16770,82.34,Fashion,New
ORD-16771,209.07,Electronics,New
ORD-16772,61.43,Fitness,New
ORD-16773,51.5,Fashion,Returning
ORD-16774,29.94,Home & Kitchen,Returning
ORD-16775,115.52,Fashion,Returning
ORD-16776,38.01,Electronics,Returning
ORD-16777,57.0,Electronics,New
ORD-16778,28.77,Books,New
ORD-16779,153.57,Home & Kitchen,Returning
ORD-16780,120.65,Fitness,Returning
ORD-16781,59.21,Electronics,New
ORD-16782,30.19,Fitness,VIP
ORD-16783,151.65,Fashion,Returning
ORD-16784,48.45,Home & Kitchen,VIP
ORD-16785,31.09,Fashion,Returning
ORD-16786,20.96,Home & Kitchen,New
ORD-16787,40.95,Electronics,VIP
ORD-16788,25.21,Electronics,VIP
ORD-16789,41.53,Fitness,Returning
ORD-16790,94.32,Electronics,VIP
ORD-16791,48.17,Electronics,VIP
ORD-16792,74.7,Books,Returning
ORD-16793,39.1,Fashion,New
ORD-16794,62.75,Home & Kitchen,Returning
ORD-16795,191.05,Fitness,Returning
ORD-16796,48.96,Home & Kitchen,Returning
ORD-16797,75.99,Electronics,Returning
ORD-16798,23.59,Home & Kitchen,Returning
ORD-16799,150.21,Fashion,VIP
ORD-16800,45.32,Fashion,Returning
ORD-16801,113.33,Fitness,New
ORD-16802,56.04,Books,Returning
ORD-16803,87.09,Electronics,New
ORD-16804,90.25,Electronics,New
ORD-16805,46.0,Home & Kitchen,Returning
ORD-16806,116.18,Fashion,VIP
ORD-16807,38.27,Fitness,New
ORD-16808,96.23,Electronics,New
ORD-16809,47.75,Electronics,Returning
ORD-16810,74.42,Home & Kitchen,Returning
ORD-16811,45.73,Books,New
ORD-16812,62.18,Electronics,New
ORD-16813,31.66,Fitness,Returning
ORD-16814,70.0,Fashion,VIP
ORD-16815,61.96,Electronics,New
ORD-16816,43.64,Fashion,Returning
ORD-16817,58.38,Fashion,Returning
ORD-16818,65.39,Home & Kitchen,New
ORD-16819,41.69,Fashion,Returning
ORD-16820,55.85,Fashion,New
ORD-16821,33.01,Electronics,New
ORD-16822,246.52,Fitness,New
ORD-16823,113.92,Books,New
ORD-16824,71.08,Fashion,Returning
ORD-16825,121.91,Fashion,Returning
ORD-16826,18.4,Books,Returning
ORD-16827,13.01,Electronics,Returning
ORD-16828,47.49,Fitness,New
ORD-16829,26.39,Home & Kitchen,VIP
ORD-16830,52.35,Fitness,VIP
ORD-16831,68.26,Fashion,New
ORD-16832,104.82,Fashion,Returning
ORD-16833,30.48,Fashion,Returning
ORD-16834,76.69,Electronics,Returning
ORD-16835,60.86,Electronics,New
ORD-16836,74.33,Books,New
ORD-16837,44.17,Electronics,VIP
ORD-16838,138.36,Electronics,Returning
ORD-16839,56.71,Fashion,Returning
ORD-16840,174.95,Fashion,VIP
ORD-16841,37.55,Fashion,New
ORD-16842,94.23,Electronics,VIP
ORD-16843,58.22,Fitness,Returning
ORD-16844,49.57,Fitness,Returning
ORD-16845,88.18,Electronics,New
ORD-16846,50.43,Fitness,New
ORD-16847,12.22,Fashion,New
ORD-16848,9.6,Fashion,New
ORD-16849,129.47,Books,New
ORD-16850,126.24,Fitness,New
ORD-16851,187.24,Fashion,Returning
ORD-16852,59.71,Fashion,VIP
ORD-16853,27.78,Fashion,New
ORD-16854,46.91,Fashion,New
ORD-16855,60.76,Home & Kitchen,Returning
ORD-16856,32.98,Electronics,Returning
ORD-16857,162.25,Books,Returning
ORD-16858,231.3,Home & Kitchen,VIP
ORD-16859,80.4,Electronics,New
ORD-16860,59.95,Fitness,Returning
ORD-16861,27.74,Home & Kitchen,VIP
ORD-16862,152.61,Fashion,Returning
ORD-16863,63.17,Fashion,Returning
ORD-16864,50.73,Fitness,VIP
ORD-16865,80.54,Books,New
ORD-16866,42.46,Fashion,New
ORD-16867,65.9,Home & Kitchen,New
ORD-16868,25.39,Fitness,Returning
ORD-16869,115.84,Books,VIP
ORD-16870,56.68,Electronics,New
ORD-16871,120.94,Fashion,Returning
ORD-16872,53.48,Fitness,Returning
ORD-16873,55.61,Electronics,New
ORD-16874,29.15,Fashion,Returning
ORD-16875,95.19,Home & Kitchen,New
ORD-16876,35.68,Fashion,VIP
ORD-16877,45.07,Home & Kitchen,Returning
ORD-16878,60.38,Electronics,New
ORD-16879,64.89,Fitness,Returning
ORD-16880,21.68,Fashion,Returning
ORD-16881,52.54,Fitness,New
ORD-16882,97.24,Fashion,New
ORD-16883,48.09,Electronics,Returning
ORD-16884,52.73,Books,Returning
ORD-16885,66.52,Fitness,Returning
ORD-16886,55.95,Fashion,New
ORD-16887,32.51,Fashion,Returning
ORD-16888,59.04,Home & Kitchen,Returning
ORD-16889,109.56,Books,New
ORD-16890,32.11,Fashion,New
ORD-16891,48.2,Books,New
ORD-16892,26.34,Fashion,Returning
ORD-16893,106.15,Home & Kitchen,New
ORD-16894,57.09,Fashion,VIP
ORD-16895,36.23,Electronics,New
ORD-16896,63.77,Books,Returning
ORD-16897,29.31,Electronics,New
ORD-16898,32.46,Books,Returning
ORD-16899,25.13,Electronics,Returning
ORD-16900,31.81,Fashion,Returning
ORD-16901,136.24,Books,VIP
ORD-16902,38.87,Home & Kitchen,New
ORD-16903,79.82,Electronics,New
ORD-16904,36.53,Home & Kitchen,New
ORD-16905,95.18,Electronics,Returning
ORD-16906,32.6,Fitness,Returning
ORD-16907,61.78,Electronics,New
ORD-16908,62.28,Fashion,Returning
ORD-16909,243.88,Electronics,New
ORD-16910,88.08,Home & Kitchen,VIP
ORD-16911,42.28,Books,New
ORD-16912,91.02,Fitness,VIP
ORD-16913,217.65,Fashion,Returning
ORD-16914,22.7,Electronics,VIP
ORD-16915,36.4,Electronics,Returning
ORD-16916,52.35,Fitness,New
ORD-16917,46.98,Electronics,Returning
ORD-16918,49.42,Home & Kitchen,Returning
ORD-16919,27.59,Fashion,New
ORD-16920,140.1,Books,Returning
ORD-16921,25.7,Fashion,VIP
ORD-16922,53.51,Fashion,Returning
ORD-16923,113.01,Books,New
ORD-16924,59.26,Books,Returning
ORD-16925,33.53,Home & Kitchen,New
ORD-16926,26.86,Fitness,New
ORD-16927,52.56,Home & Kitchen,New
ORD-16928,38.31,Fashion,New
ORD-16929,68.25,Electronics,Returning
ORD-16930,26.03,Home & Kitchen,New
ORD-16931,98.28,Home & Kitchen,New
ORD-16932,64.67,Electronics,New
ORD-16933,67.62,Electronics,VIP
ORD-16934,143.26,Home & Kitchen,Returning
ORD-16935,46.4,Electronics,Returning
ORD-16936,39.04,Home & Kitchen,Returning
ORD-16937,43.44,Home & Kitchen,New
ORD-16938,53.76,Fashion,VIP
ORD-16939,57.14,Fashion,New
ORD-16940,36.66,Fashion,New
ORD-16941,17.92,Fashion,New
ORD-16942,43.1,Home & Kitchen,New
ORD-16943,74.88,Home & Kitchen,New
ORD-16944,65.48,Fitness,Returning
ORD-16945,123.93,Electronics,New
ORD-16946,195.06,Home & Kitchen,New
ORD-16947,95.16,Fashion,Returning
ORD-16948,138.31,Fitness,Returning
ORD-16949,95.59,Electronics,VIP
ORD-16950,168.33,Home & Kitchen,New
ORD-16951,183.19,Fashion,VIP
ORD-16952,106.77,Fashion,Returning
ORD-16953,92.19,Books,Returning
ORD-16954,53.35,Electronics,New
ORD-16955,58.86,Electronics,Returning
